ms12722,====================== NEW FLIGHT LOG INITIATED ==============================
ms12723,phase, T-clock, altitude, altitude-max, speed, speed-max, temp, temp max, baroLaunch, baroApogee, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.velocity, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.velocity, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-separation, pyro-sustainer, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, Staging Armed, CPU temp, CPU temp Max
7/3/2021-09:42:36.878,DESCENT,150.623,3199,15174,0,0,99,104,0,0,ADXL:,-217,-3204,2723,-254,-709,35527,-14168,-99383,1,1,1,LSM-A:,465,10,-1521,-472,-536,30964,-14380,-124128,1,1,1,LSM-G:,1.5977,-0.5079,0.0569,71,42,38,71.1,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:37.419,DESCENT,151.164,3107,15174,0,0,99,104,0,0,ADXL:,29,-1232,-285,-1114,-955,35527,-14168,-99985,1,1,1,LSM-A:,-253,1097,1212,-1268,-1254,30964,-14380,-124814,1,1,1,LSM-G:,1.1018,-0.1038,0.2024,8,79,82,79.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:37.964,DESCENT,151.709,3059,15174,0,0,99,104,0,0,ADXL:,916,2071,-2306,-994,-1842,35527,-14168,-100528,1,1,1,LSM-A:,-434,-1305,-1770,-1265,-1435,30964,-14380,-125505,1,1,1,LSM-G:,0.6050,-0.1425,0.0971,-22,53,54,53.1,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:38.508,DESCENT,152.253,3040,15174,0,0,99,104,0,0,ADXL:,867,1824,1046,-1194,-1793,35527,-14168,-101176,1,1,1,LSM-A:,-565,-1569,1088,-1299,-1566,30964,-14380,-126210,1,1,1,LSM-G:,0.2720,0.0446,-0.0380,-81,77,61,80.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:39.055,DESCENT,152.800,2952,15174,0,0,99,104,0,0,ADXL:,-267,99,701,-943,-659,35527,-14168,-101693,1,1,1,LSM-A:,96,149,667,-1092,-905,30964,-14380,-126807,1,1,1,LSM-G:,0.3862,-0.3565,-0.0415,70,67,-64,70.4,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:39.659,DESCENT,153.404,2890,15174,0,0,99,104,0,0,ADXL:,-70,-542,60,-857,-856,35527,-14168,-102211,1,1,1,LSM-A:,41,-590,807,-953,-960,30964,-14380,-127382,1,1,1,LSM-G:,-0.4600,0.0072,0.0835,-36,47,-17,46.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:40.206,DESCENT,153.951,2905,15174,0,0,99,104,0,0,ADXL:,-415,444,-137,-533,-511,35527,-14168,-102503,1,1,1,LSM-A:,274,-686,317,-716,-727,30964,-14380,-127775,1,1,1,LSM-G:,-0.4707,0.1188,0.2387,89,69,32,89.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:40.753,DESCENT,154.498,2848,15174,0,0,99,104,0,0,ADXL:,1755,789,1293,-605,-2681,35527,-14168,-102835,1,1,1,LSM-A:,121,-630,935,-774,-880,30964,-14380,-128198,1,1,1,LSM-G:,1.2377,0.1510,-0.3171,79,27,55,79.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:41.299,DESCENT,155.044,2773,15174,0,0,99,104,0,0,ADXL:,78,-641,-630,-630,-1004,35527,-14168,-103178,1,1,1,LSM-A:,183,654,663,-808,-818,30964,-14380,-128639,1,1,1,LSM-G:,-0.3784,-0.3710,-0.2867,50,-59,-18,59.3,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:41.849,DESCENT,155.594,2770,15174,0,0,99,104,0,0,ADXL:,-1351,1036,-432,-598,425,35527,-14168,-103508,1,1,1,LSM-A:,155,-1250,955,-788,-846,30964,-14380,-129073,1,1,1,LSM-G:,-0.6791,0.1277,-0.2682,52,-25,53,52.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:42.400,DESCENT,156.145,2646,15174,0,0,99,104,0,0,ADXL:,-168,148,-630,-528,-758,35527,-14168,-103799,1,1,1,LSM-A:,255,-386,-1167,-712,-652,30964,-14380,-129465,1,1,1,LSM-G:,-1.1809,-0.0776,0.1411,33,19,57,32.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:42.950,DESCENT,156.695,2650,15174,0,0,99,104,0,0,ADXL:,-168,444,1885,-333,-758,35527,-14168,-103981,1,1,1,LSM-A:,194,-824,597,-557,-807,30964,-14380,-129770,1,1,1,LSM-G:,0.0513,0.1689,-0.0992,10,63,-27,62.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:43.505,DESCENT,157.250,2560,15174,0,0,99,104,0,0,ADXL:,-365,-690,-1418,-586,-561,35527,-14168,-104306,1,1,1,LSM-A:,232,84,-986,-766,-769,30964,-14380,-130196,1,1,1,LSM-G:,-0.5543,0.0626,0.5207,-84,8,-65,84.4,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:44.058,DESCENT,157.803,2517,15174,0,0,99,104,0,0,ADXL:,1114,1036,-1123,-626,-2040,35527,-14168,-104653,1,1,1,LSM-A:,-13,-746,-81,-779,-1014,30964,-14380,-130626,1,1,1,LSM-G:,0.7625,0.0363,0.2411,-24,-77,53,77.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:44.708,DESCENT,158.453,2504,15174,0,0,99,104,0,0,ADXL:,-70,148,-926,-876,-856,35527,-14168,-105223,1,1,1,LSM-A:,-29,102,164,-1049,-1030,30964,-14380,-131309,1,1,1,LSM-G:,0.0006,-0.0727,0.1551,56,-90,-64,90.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:45.252,DESCENT,158.997,2465,15174,0,0,99,104,0,0,ADXL:,-710,838,-334,-740,-216,35527,-14168,-105625,1,1,1,LSM-A:,32,-1060,253,-927,-969,30964,-14380,-131813,1,1,1,LSM-G:,-0.5523,-0.0213,-0.0618,-68,-90,5,90.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:45.801,DESCENT,159.545,2443,15174,0,0,99,104,0,0,ADXL:,-1105,641,-235,-294,179,35527,-14168,-105785,1,1,1,LSM-A:,520,-1009,-965,-510,-481,30964,-14380,-132093,1,1,1,LSM-G:,-0.7706,0.6019,0.3922,80,-54,-33,79.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:46.344,DESCENT,160.089,2306,15174,0,0,99,104,0,0,ADXL:,-20,740,-2404,-648,-906,35527,-14168,-106137,1,1,1,LSM-A:,-309,81,-1519,-777,-1310,30964,-14380,-132516,1,1,1,LSM-G:,0.6208,0.0238,0.1283,10,58,59,58.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,144,154
7/3/2021-09:42:46.892,DESCENT,160.637,2314,15174,0,0,99,104,0,0,ADXL:,571,444,849,-896,-1497,35527,-14168,-106626,1,1,1,LSM-A:,-23,-276,940,-1122,-1024,30964,-14380,-133131,1,1,1,LSM-G:,0.4330,-0.1817,0.0823,45,58,46,57.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:47.440,DESCENT,161.185,2265,15174,0,0,99,104,0,0,ADXL:,-365,641,-383,-875,-561,35527,-14168,-107106,1,1,1,LSM-A:,25,29,949,-1032,-976,30964,-14380,-133695,1,1,1,LSM-G:,-0.2346,-0.0854,0.1617,41,23,62,41.3,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:47.989,DESCENT,161.734,2214,15174,0,0,99,104,0,0,ADXL:,-464,-838,-580,-684,-462,35527,-14168,-107482,1,1,1,LSM-A:,201,-317,-175,-910,-640,30964,-14380,-134195,1,1,1,LSM-G:,-0.6538,0.1164,-0.3068,16,-16,-23,16.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:48.537,DESCENT,162.282,2216,15174,0,0,99,104,0,0,ADXL:,-1006,-2268,-285,-148,80,35527,-14168,-107564,1,1,1,LSM-A:,332,1112,465,-271,-669,30964,-14380,-134342,1,1,1,LSM-G:,-0.9263,-0.1691,-0.4702,-48,46,24,47.7,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:49.087,DESCENT,162.832,2072,15174,0,0,99,104,0,0,ADXL:,-661,937,-926,-548,-265,35527,-14168,-107865,1,1,1,LSM-A:,108,252,-700,-689,-893,30964,-14380,-134722,1,1,1,LSM-G:,-0.9838,0.1728,0.4811,80,-33,83,80.3,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:49.749,DESCENT,163.493,2017,15174,0,0,99,104,0,0,ADXL:,-217,-246,-975,-861,-709,35527,-14168,-108436,1,1,1,LSM-A:,20,-506,-701,-931,-981,30964,-14380,-135338,1,1,1,LSM-G:,0.2437,0.1256,-0.0606,17,-64,-13,64.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:50.297,DESCENT,164.042,1985,15174,0,0,99,104,0,0,ADXL:,-415,-394,-186,-698,-511,35527,-14168,-108819,1,1,1,LSM-A:,417,601,-1172,-862,-584,30964,-14380,-135810,1,1,1,LSM-G:,-0.5561,0.0131,0.3108,-6,-69,-29,69.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:50.848,DESCENT,164.593,2018,15174,0,0,99,104,0,0,ADXL:,29,148,110,-494,-955,35527,-14168,-109092,1,1,1,LSM-A:,289,-480,73,-550,-712,30964,-14380,-136114,1,1,1,LSM-G:,-0.1061,0.1256,0.3905,66,-8,-47,66.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:51.403,DESCENT,165.148,1952,15174,0,0,99,104,0,0,ADXL:,-858,1134,-1813,-652,-68,35527,-14168,-109455,1,1,1,LSM-A:,198,-1034,359,-834,-803,30964,-14380,-136576,1,1,1,LSM-G:,-1.6354,0.3336,-0.1467,-1,56,-26,56.5,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:51.956,DESCENT,165.701,1889,15174,0,0,99,104,0,0,ADXL:,226,444,5188,-819,-1152,35527,-14168,-109909,1,1,1,LSM-A:,52,-2603,-2300,-1080,-949,30964,-14380,-137173,1,1,1,LSM-G:,-1.1818,-0.1763,0.0874,-60,37,-13,60.4,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:52.552,DESCENT,166.297,1833,15174,0,0,99,104,0,0,ADXL:,-464,-690,-482,-548,-462,35527,-14168,-110234,1,1,1,LSM-A:,199,1020,-316,-686,-802,30964,-14380,-137582,1,1,1,LSM-G:,0.2204,-0.0781,-0.2191,-82,35,68,81.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:53.094,DESCENT,166.839,1766,15174,0,0,99,104,0,0,ADXL:,-2732,-345,-6102,-472,1806,35527,-14168,-110491,1,1,1,LSM-A:,1918,-405,-3686,-609,917,30964,-14380,-137911,1,1,1,LSM-G:,-1.6369,-0.0651,-0.1667,-36,34,-1,35.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:53.637,DESCENT,167.382,1751,15174,0,0,99,104,0,0,ADXL:,-809,296,554,-292,-117,35527,-14168,-110651,1,1,1,LSM-A:,498,-31,1142,-427,-503,30964,-14380,-138143,1,1,1,LSM-G:,-0.1069,0.0635,0.4430,27,46,50,45.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:54.180,DESCENT,167.925,1657,15174,0,0,99,104,0,0,ADXL:,29,-444,-1172,-398,-955,35527,-14168,-110868,1,1,1,LSM-A:,145,343,-457,-553,-856,30964,-14380,-138444,1,1,1,LSM-G:,-0.0880,0.0178,-0.5898,-58,-73,28,72.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:54.727,DESCENT,168.472,1611,15174,0,0,99,104,0,0,ADXL:,177,49,-1418,-995,-1103,35527,-14168,-111410,1,1,1,LSM-A:,-62,-90,-364,-1092,-1063,30964,-14380,-139040,1,1,1,LSM-G:,0.3281,0.2012,0.1432,61,-65,-57,64.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:55.275,DESCENT,169.020,1636,15174,0,0,99,104,0,0,ADXL:,-168,838,1046,-789,-758,35527,-14168,-111842,1,1,1,LSM-A:,-8,-873,196,-992,-1009,30964,-14380,-139584,1,1,1,LSM-G:,0.4451,0.1420,0.1202,-26,-73,-61,72.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:55.822,DESCENT,169.567,1575,15174,0,0,99,104,0,0,ADXL:,-562,-493,258,-808,-364,35527,-14168,-112286,1,1,1,LSM-A:,202,-58,1557,-898,-799,30964,-14380,-140074,1,1,1,LSM-G:,0.1630,-0.2351,0.1337,44,-74,-57,74.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,141,154
7/3/2021-09:42:56.370,DESCENT,170.115,1551,15174,0,0,99,104,0,0,ADXL:,-415,-789,-1073,-237,-511,35527,-14168,-112416,1,1,1,LSM-A:,785,794,-270,-398,-216,30964,-14380,-140293,1,1,1,LSM-G:,-0.3428,0.7824,-0.2535,-84,8,8,83.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,141,154
7/3/2021-09:42:56.920,DESCENT,170.665,1475,15174,0,0,99,104,0,0,ADXL:,-267,493,1835,-656,-659,35527,-14168,-112775,1,1,1,LSM-A:,-211,-301,1169,-887,-1212,30964,-14380,-140781,1,1,1,LSM-G:,-0.9558,0.1556,0.2304,49,55,28,54.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,142,154
7/3/2021-09:42:57.170,Pyro Main FIRED!
7/3/2021-09:42:57.470,DESCENT,171.215,1400,15174,0,0,99,104,0,0,ADXL:,-168,-98,-3341,-1203,-758,35527,-14168,-113438,1,1,1,LSM-A:,-404,869,-936,-1286,-1405,30964,-14380,-141487,1,1,1,LSM-G:,0.0583,-0.2454,-0.0240,-51,72,-71,71.8,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,142,154
7/3/2021-09:42:58.020,DESCENT,171.765,1333,15174,0,0,99,104,0,0,ADXL:,670,592,-4870,-956,-1596,35527,-14168,-113966,1,1,1,LSM-A:,107,-131,-2798,-1143,-894,30964,-14380,-142117,1,1,1,LSM-G:,0.2541,0.1472,-0.2173,-14,64,6,64.3,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:42:58.222,Main Continuity OFF
7/3/2021-09:42:58.570,DESCENT,172.315,1313,15174,0,0,99,104,0,0,ADXL:,670,690,-383,-826,-1596,35527,-14168,-114419,1,1,1,LSM-A:,-9,-511,-376,-1001,-1010,30964,-14380,-142666,1,1,1,LSM-G:,0.1563,0.0252,-0.2350,67,51,-66,67.1,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:42:59.119,DESCENT,172.864,1286,15174,0,0,99,104,0,0,ADXL:,-1548,1036,-2257,-727,622,35527,-14168,-114820,1,1,1,LSM-A:,264,-439,-682,-912,-737,30964,-14380,-143166,1,1,1,LSM-G:,-0.5316,0.0254,0.0778,44,56,88,55.7,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:42:59.670,DESCENT,173.415,1247,15174,0,0,99,104,0,0,ADXL:,-809,-641,208,-516,-117,35527,-14168,-115104,1,1,1,LSM-A:,297,334,-13,-682,-704,30964,-14380,-143542,1,1,1,LSM-G:,0.2704,-0.2264,0.1263,-0,34,67,33.7,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:00.266,DESCENT,174.011,1185,15174,0,0,99,104,0,0,ADXL:,-316,-493,-2602,-10,-610,35527,-14168,-115111,1,1,1,LSM-A:,364,-149,-1358,-214,-637,30964,-14380,-143670,1,1,1,LSM-G:,-1.4578,-0.5319,0.4433,80,-35,-73,80.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:00.808,DESCENT,174.553,1166,15174,0,0,99,104,0,0,ADXL:,621,-98,-1073,-1097,-1547,35527,-14168,-115707,1,1,1,LSM-A:,-975,-125,-148,-1221,-1976,30964,-14380,-144333,1,1,1,LSM-G:,-0.8714,-0.0436,0.1004,-50,-51,86,51.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:01.352,DESCENT,175.097,1069,15174,0,0,99,104,0,0,ADXL:,-119,247,-2207,-1083,-807,35527,-14168,-116294,1,1,1,LSM-A:,-159,-138,-1139,-1226,-1160,30964,-14380,-145000,1,1,1,LSM-G:,0.2520,-0.1929,-0.0101,-40,-78,31,78.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:01.897,DESCENT,175.642,1091,15174,0,0,99,104,0,0,ADXL:,571,641,-1073,-873,-1497,35527,-14168,-116770,1,1,1,LSM-A:,0,-1115,74,-1121,-1001,30964,-14380,-145609,1,1,1,LSM-G:,0.6701,0.0544,-0.2923,-80,-66,-3,79.9,90.0,EVENTS:,99.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:02.442,DESCENT,176.187,1046,15174,0,0,99,104,0,0,ADXL:,-809,148,159,-747,-117,35527,-14168,-117178,1,1,1,LSM-A:,341,632,577,-885,-660,30964,-14380,-146092,1,1,1,LSM-G:,0.0205,0.0161,-0.1637,72,-35,-29,71.8,90.0,EVENTS:,99.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:02.988,DESCENT,176.733,996,15174,0,0,99,104,0,0,ADXL:,-809,-1183,-334,-452,-117,35527,-14168,-117425,1,1,1,LSM-A:,444,841,-72,-663,-557,30964,-14380,-146454,1,1,1,LSM-G:,-0.0958,0.0638,0.0534,85,-37,16,84.7,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:03.533,DESCENT,177.278,927,15174,0,0,99,104,0,0,ADXL:,-661,197,258,-453,-265,35527,-14168,-117672,1,1,1,LSM-A:,721,-93,-605,-588,-280,30964,-14380,-146773,1,1,1,LSM-G:,0.5635,-0.0090,-0.0929,70,-27,-78,70.1,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:04.081,DESCENT,177.826,892,15174,0,0,99,104,0,0,ADXL:,-217,-936,849,-327,-709,35527,-14168,-117852,1,1,1,LSM-A:,433,315,872,-450,-568,30964,-14380,-147020,1,1,1,LSM-G:,-0.8948,0.1341,-0.1470,77,-5,-89,77.1,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:04.630,DESCENT,178.375,841,15174,0,0,98,104,0,0,ADXL:,-119,-148,1540,-593,-807,35527,-14168,-118176,1,1,1,LSM-A:,153,-663,1295,-788,-848,30964,-14380,-147453,1,1,1,LSM-G:,0.3543,-0.1504,-0.4078,85,54,71,85.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:05.179,DESCENT,178.924,798,15174,0,0,98,104,0,0,ADXL:,-562,-493,110,-762,-364,35527,-14168,-118594,1,1,1,LSM-A:,-45,344,360,-962,-1046,30964,-14380,-147981,1,1,1,LSM-G:,-0.1760,-0.0606,-0.1954,-43,57,-1,57.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:05.770,DESCENT,179.515,782,15174,0,0,98,104,0,0,ADXL:,-168,444,-876,-829,-758,35527,-14168,-119083,1,1,1,LSM-A:,4,-633,829,-1060,-997,30964,-14380,-148607,1,1,1,LSM-G:,-0.3620,-0.0067,-0.1385,-81,24,81,80.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:06.321,DESCENT,180.066,731,15174,0,0,98,104,0,0,ADXL:,-612,-49,1194,-499,-314,35527,-14168,-119356,1,1,1,LSM-A:,-21,-231,571,-728,-1022,30964,-14380,-149009,1,1,1,LSM-G:,-0.0173,0.0927,-0.0227,59,19,66,59.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:06.873,DESCENT,180.618,651,15174,0,0,98,104,0,0,ADXL:,374,-838,-630,-890,-1300,35527,-14168,-119848,1,1,1,LSM-A:,-10,17,1001,-1047,-1011,30964,-14380,-149589,1,1,1,LSM-G:,0.1515,-0.0769,-0.1497,68,-3,-82,67.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:07.482,DESCENT,181.227,642,15174,0,0,98,104,0,0,ADXL:,-365,888,11,-781,-561,35527,-14168,-120323,1,1,1,LSM-A:,100,-545,359,-948,-901,30964,-14380,-150166,1,1,1,LSM-G:,-0.1802,0.1243,-0.2323,-59,-90,17,90.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:08.037,DESCENT,181.781,574,15174,0,0,98,104,0,0,ADXL:,-365,-838,1342,-657,-561,35527,-14168,-120686,1,1,1,LSM-A:,321,663,1263,-821,-680,30964,-14380,-150620,1,1,1,LSM-G:,0.1299,0.1948,0.2005,90,-90,-84,90.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:08.626,DESCENT,182.371,544,15174,0,0,98,104,0,0,ADXL:,-858,-444,159,-502,-68,35527,-14168,-120983,1,1,1,LSM-A:,291,1045,359,-718,-710,30964,-14380,-151043,1,1,1,LSM-G:,-0.0755,0.2846,0.0697,89,-6,18,88.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:09.168,DESCENT,182.913,494,15174,0,0,98,104,0,0,ADXL:,-267,-542,60,-599,-659,35527,-14168,-121306,1,1,1,LSM-A:,344,88,784,-726,-657,30964,-14380,-151438,1,1,1,LSM-G:,-0.1794,0.2249,0.5474,10,57,29,57.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:09.754,DESCENT,183.498,457,15174,0,0,98,104,0,0,ADXL:,78,789,504,-940,-1004,35527,-14168,-121857,1,1,1,LSM-A:,-196,-1375,526,-1092,-1173,30964,-14380,-152078,1,1,1,LSM-G:,-0.3633,0.0682,-0.0837,81,3,-1,80.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:10.300,DESCENT,184.045,431,15174,0,0,98,104,0,0,ADXL:,621,986,948,-867,-1547,35527,-14168,-122329,1,1,1,LSM-A:,-239,-397,147,-1021,-1240,30964,-14380,-152635,1,1,1,LSM-G:,0.3990,-0.0302,-0.0277,75,12,21,74.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:10.845,DESCENT,184.590,372,15174,0,0,98,104,0,0,ADXL:,-908,-148,-482,-687,-18,35527,-14168,-122703,1,1,1,LSM-A:,-8,193,1400,-891,-1009,30964,-14380,-153120,1,1,1,LSM-G:,-0.1575,0.1298,0.0228,84,10,-86,83.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:11.389,DESCENT,185.134,305,15174,0,0,98,104,0,0,ADXL:,-20,49,-580,-631,-906,35527,-14168,-123045,1,1,1,LSM-A:,194,-512,237,-781,-807,30964,-14380,-153544,1,1,1,LSM-G:,0.1293,-0.3035,-0.1342,73,-24,22,72.6,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:12.000,DESCENT,185.745,285,15174,0,0,98,104,0,0,ADXL:,276,-493,-926,-273,-1202,35527,-14168,-123212,1,1,1,LSM-A:,303,-642,351,-542,-698,30964,-14380,-153876,1,1,1,LSM-G:,1.3677,-0.1214,0.4314,-62,-90,24,90.0,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:12.547,DESCENT,186.292,162,15174,0,0,98,104,0,0,ADXL:,-168,592,-2207,-756,-758,35527,-14168,-123625,1,1,1,LSM-A:,43,-145,-825,-866,-998,30964,-14380,-154351,1,1,1,LSM-G:,0.9619,-0.0855,-0.3161,84,38,-58,84.2,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
7/3/2021-09:43:13.096,DESCENT,186.841,184,15174,0,0,98,104,0,0,ADXL:,473,99,849,-1042,-1399,35527,-14168,-124198,1,1,1,LSM-A:,-129,58,949,-1234,-1130,30964,-14380,-155028,1,1,1,LSM-G:,0.5707,-0.1376,0.0811,-37,49,-21,48.9,90.0,EVENTS:,100.00,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,141,154
